Gender,Married,Age,WorkExperience,SpendingScore,Profession_Artist,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Profession_unknown,Cluster,Cluster_xgb
0,0,-0.506676935,-0.451135988,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
0,1,2.0066886934275154,-0.757410403,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,3
0,1,2.1263727709641413,-0.451135988,1.9616550878260355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,4
1,1,-0.087782663,1.0802360873768142,1.9616550878260355,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0
0,0,-0.087782663,-0.451135988,-0.736833105,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
1,1,1.4082683057443872,-0.451135988,1.9616550878260355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,4
1,0,-1.045255284,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2
1,1,1.4082683057443872,-0.451135988,1.9616550878260355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,4
1,1,0.6901638405246333,-0.451135988,-0.736833105,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
0,1,0.7500058792929462,-0.451135988,0.612410991612868,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
1,1,1.168900150671136,-0.451135988,0.612410991612868,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
1,1,0.1515854916098178,1.6927849173568634,0.612410991612868,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
1,1,-0.686203051,1.386510502366839,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1
0,0,0.3311116079147563,3.224156992306986,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1
1,1,0.9295319955978847,-0.451135988,1.9616550878260355,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,4
1,0,-1.284623439,1.6927849173568634,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1
0,0,-0.925571206,1.6927849173568634,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
1,0,-0.925571206,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
1,1,1.88700461589089,-0.144861573,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,3
0,1,-0.386992857,3.224156992306986,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
1,1,0.39095364668306914,-0.757410403,0.612410991612868,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
0,1,0.39095364668306914,-0.451135988,1.9616550878260355,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0
0,1,2.664951119878957,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,3
0,1,-0.506676935,0.1614128424067407,0.612410991612868,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
0,0,-0.506676935,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2
1,1,-0.74604509,-0.451135988,0.612410991612868,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
1,1,0.1515854916098178,-0.757410403,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
0,1,0.39095364668306914,-0.451135988,0.612410991612868,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
0,0,-0.626361012,1.386510502366839,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
1,1,0.3311116079147563,-0.757410403,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
1,1,0.5106377242196948,-0.451135988,0.612410991612868,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
1,0,-1.105097323,-0.757410403,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2
0,1,-0.147624702,1.0802360873768142,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
0,1,1.4681103445127002,-0.757410403,1.9616550878260355,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,4
0,1,2.1263727709641413,-0.144861573,1.9616550878260355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,4
1,1,-0.207466741,0.7739616723867898,0.612410991612868,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
0,0,1.109058111902823,-0.451135988,-0.736833105,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
1,0,-1.344465478,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2
0,0,-1.404307516,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2
1,0,-0.925571206,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
1,1,0.809847918061259,-0.757410403,0.612410991612868,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
0,0,-1.105097323,1.6927849173568634,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1
0,1,1.168900150671136,1.6927849173568634,-0.736833105,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
0,1,-1.045255284,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
0,1,0.39095364668306914,-0.757410403,1.9616550878260355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,4
0,0,-0.805887129,1.9990593323468882,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1
0,0,-1.045255284,-0.451135988,-0.736833105,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
1,1,1.0492160731345104,-0.451135988,0.612410991612868,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
1,0,-0.087782663,0.1614128424067407,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
1,1,2.664951119878957,0.4676872573967652,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
1,1,0.09174345284150495,0.1614128424067407,0.612410991612868,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
0,1,2.5452670423423314,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,3
1,0,-1.523991594,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2
1,0,-0.386992857,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
1,1,0.1515854916098178,-0.451135988,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
1,1,0.8696899568295718,-0.451135988,0.612410991612868,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
0,1,1.7074784995859515,1.6927849173568634,1.9616550878260355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,4
0,1,0.39095364668306914,-0.757410403,1.9616550878260355,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
0,1,0.7500058792929462,1.6927849173568634,0.612410991612868,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
1,0,0.1515854916098178,0.1614128424067407,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
1,1,0.809847918061259,-0.451135988,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
1,1,-0.087782663,1.9990593323468882,1.9616550878260355,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
1,0,-1.404307516,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2
1,0,-1.464149555,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2
1,0,-1.464149555,0.4676872573967652,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2
1,1,1.4681103445127002,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
0,1,-0.207466741,-0.757410403,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
1,1,2.30589888726908,-0.451135988,1.9616550878260355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,4
0,0,-1.2247814,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2
0,1,2.4255829648057055,-0.451135988,1.9616550878260355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,4
1,1,0.45079568545138193,-0.757410403,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
1,1,0.9295319955978847,-0.451135988,0.612410991612868,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
0,1,-0.147624702,-0.451135988,0.612410991612868,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
1,1,0.45079568545138193,-0.451135988,1.9616550878260355,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,4
0,1,1.109058111902823,-0.451135988,0.612410991612868,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
0,1,1.109058111902823,-0.451135988,1.9616550878260355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,4
0,1,-0.327150819,1.6927849173568634,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
1,0,-1.523991594,-0.451135988,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
1,0,-1.284623439,0.1614128424067407,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2
0,1,-0.805887129,-0.757410403,-0.736833105,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
0,1,1.109058111902823,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
0,0,-0.027940625,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
0,0,-0.686203051,-0.451135988,-0.736833105,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
1,1,-0.386992857,-0.451135988,1.9616550878260355,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
1,0,0.27126956914644346,-0.451135988,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
0,0,-0.74604509,0.4676872573967652,-0.736833105,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
1,1,0.1515854916098178,0.4676872573967652,1.9616550878260355,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
0,1,0.3311116079147563,-0.451135988,0.612410991612868,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
1,1,-0.027940625,-0.451135988,0.612410991612868,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
1,0,-0.087782663,1.6927849173568634,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
1,1,-0.386992857,-0.451135988,-0.736833105,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
1,1,1.7074784995859515,-0.451135988,1.9616550878260355,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,4
1,1,1.6476364608176386,-0.451135988,1.9616550878260355,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,4
0,0,-0.26730878,-0.451135988,-0.736833105,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
1,0,-1.404307516,-0.757410403,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2
0,0,-1.045255284,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2
1,1,1.7074784995859515,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
1,1,1.5877944220493259,-0.757410403,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,3
1,0,0.09174345284150495,-0.144861573,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
1,0,-0.626361012,1.386510502366839,-0.736833105,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
1,1,0.39095364668306914,-0.757410403,0.612410991612868,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
1,0,-0.74604509,1.0802360873768142,-0.736833105,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
0,1,1.8271625771225772,-0.451135988,1.9616550878260355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,4
0,1,1.4681103445127002,-0.451135988,1.9616550878260355,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,4
0,0,0.3311116079147563,-0.451135988,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
1,1,0.3311116079147563,-0.757410403,1.9616550878260355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0
0,0,-1.523991594,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2
0,1,2.485425003574018,-0.144861573,0.612410991612868,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,4
0,0,-0.327150819,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
1,1,-0.925571206,-0.757410403,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
1,1,0.1515854916098178,0.1614128424067407,0.612410991612868,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
1,1,0.9295319955978847,1.9990593323468882,0.612410991612868,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1
0,1,0.7500058792929462,-0.757410403,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
1,1,1.527952383281013,-0.757410403,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
1,1,1.3484262669760745,-0.757410403,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
1,0,-1.523991594,0.4676872573967652,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2
1,0,-0.446834896,0.4676872573967652,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
1,0,-0.74604509,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2
1,1,1.4082683057443872,-0.451135988,1.9616550878260355,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,4
0,0,-0.26730878,1.386510502366839,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
1,0,-0.087782663,0.4676872573967652,-0.736833105,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
1,1,0.39095364668306914,-0.757410403,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
0,1,-0.386992857,-0.757410403,0.612410991612868,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
0,0,0.9295319955978847,-0.757410403,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
1,1,0.39095364668306914,1.6927849173568634,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
1,1,0.27126956914644346,1.6927849173568634,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
1,1,0.6901638405246333,1.9990593323468882,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
0,0,-0.626361012,-0.451135988,-0.736833105,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
1,0,-0.327150819,3.224156992306986,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
1,0,-0.027940625,-0.757410403,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
0,0,0.5704797629880076,-0.757410403,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
1,0,-0.386992857,-0.757410403,-0.736833105,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
0,0,-0.446834896,0.7739616723867898,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
1,0,-0.446834896,0.7739616723867898,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
1,1,1.109058111902823,-0.451135988,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
0,0,-0.327150819,-0.144861573,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
1,0,0.6901638405246333,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
1,1,0.9893740343661974,-0.451135988,0.612410991612868,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
0,1,-0.446834896,1.386510502366839,0.612410991612868,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
1,0,-0.805887129,0.7739616723867898,-0.736833105,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
0,0,1.3484262669760745,0.4676872573967652,-0.736833105,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
1,1,0.09174345284150495,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
0,0,-0.207466741,1.0802360873768142,-0.736833105,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
0,1,0.09174345284150495,0.7739616723867898,-0.736833105,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
1,1,-0.147624702,-0.144861573,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2
0,1,1.109058111902823,0.4676872573967652,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,3
1,1,1.0492160731345104,-0.451135988,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
0,1,0.39095364668306914,0.4676872573967652,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
1,1,0.5704797629880076,0.1614128424067407,-0.736833105,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
1,0,-0.26730878,1.386510502366839,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
0,0,2.5452670423423314,-0.757410403,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,3
1,1,0.39095364668306914,-0.451135988,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
0,0,0.1515854916098178,0.4676872573967652,-0.736833105,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
1,0,0.5106377242196948,-0.757410403,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,3
0,0,0.09174345284150495,-0.757410403,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2
0,0,-0.386992857,1.9990593323468882,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
0,1,-0.446834896,0.1614128424067407,-0.736833105,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
0,0,-1.105097323,-0.451135988,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
0,0,-0.207466741,-0.451135988,-0.736833105,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
1,1,-0.147624702,2.611608162326937,1.9616550878260355,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
0,1,-1.105097323,-0.451135988,1.9616550878260355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0
1,1,2.186214809732454,0.4676872573967652,0.612410991612868,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,4
0,0,0.1515854916098178,0.1614128424067407,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
0,1,2.246056848500767,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,3
1,1,-0.207466741,-0.757410403,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
1,0,0.3311116079147563,-0.451135988,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,3
0,0,-1.045255284,1.6927849173568634,-0.736833105,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1
1,0,-1.045255284,-0.451135988,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2
0,0,0.2114275303781306,-0.757410403,-0.736833105,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
0,1,1.6476364608176386,-0.757410403,-0.736833105,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3
1,1,0.27126956914644346,-0.451135988,0.612410991612868,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0
